,0,1,2,3,4,5,6,7,8,9
1057384456410066944,2.0690765722974902e-07,0.0015877543017268183,9.153213468380273e-05,2.952901240860229e-07,1.3324267456482632e-06,2.085278174490668e-06,4.072892261319794e-06,3.028374067071127e-07,2.4246043039966027e-08,4.815310148842401e-07
1058031247845249024,1.164848738402064e-06,0.0005195568956484711,2.1707858944023172e-07,8.060717005324311e-07,3.637245235619193e-06,0.021582535501482685,1.1118828542832387e-05,8.266783671095999e-07,0.001849064737270512,1.3144455622109453e-06
1058686139396186112,3.868785825034138e-07,0.0016049401834607126,1.1215756785531994e-07,5.521847469935893e-07,2.491496525180992e-06,3.8993577618384735e-06,7.616362563567236e-06,5.662924195348751e-07,3.6413981433724985e-06,9.004412277135999e-07
1059395228715663365,7.974148502398748e-07,2.6495332349441015e-06,0.0004255113657563925,1.1380418072803877e-06,5.135088213137351e-06,8.036814688239248e-06,1.5697153867222368e-05,1.1671806532831399e-06,0.002925727888941765,1.8559045201982372e-06
1060004044847091712,2.447080260026269e-06,0.0002476818393915892,0.0029692392796278003,3.4929624234791848e-06,1.576160138938576e-05,2.4664882221259177e-05,4.817451699636877e-05,3.5821492929244417e-06,0.0014228963293135167,5.695684740203433e-06
1060184244037787649,2.1409073269751389e-07,0.0016068967059254648,6.206577722878137e-08,3.055614570257603e-07,1.3787192074232735e-06,2.1578633095487023e-06,4.2147254134761175e-06,3.1337490327132403e-07,2.5090372446356923e-08,4.982850896340096e-07
1060247741664780289,7.2079099481925375e-06,0.000774330971762538,0.0008828163146972657,1.0288528574164957e-05,4.6416799887083474e-05,7.268147892318666e-05,0.00014189679641276597,1.0550974548095838e-05,0.001245319750159979,1.6775939729996026e-05
1060583836470439936,0.0014461660757660866,3.349062126289937e-07,1.5999205061234535e-06,7.876634481363e-06,3.555016883183271e-05,5.562679725699127e-05,0.0001086446805857122,0.0020042624324560165,0.002646235004067421,0.0024522079154849054
1060946303583248389,2.6935504138236865e-07,0.00014045804273337127,0.0015490816906094552,3.8442180994024966e-07,1.7346532331430354e-06,2.7146599677507767e-06,5.302119097905234e-06,0.0019592171534895896,0.0020490162074565887,6.268961442401634e-07
1060998726880243712,1.962860915227793e-06,0.001442448701709509,5.689763838745421e-07,2.8012669645249844e-06,1.2639306078199297e-05,1.9782701565418394e-05,3.863809397444129e-05,2.8732014470733706e-06,0.0003159721614792943,4.568215081235394e-06
1061682351112155141,2.3598680854775015e-06,0.0010917674750089647,0.0022682884708046915,3.3684027584968135e-06,1.5197160246316344e-05,2.378871577093378e-05,4.645811277441681e-05,3.454551551840268e-06,7.619751850143076e-05,5.4925814765738325e-06
106175603,1.4140194934952887e-07,0.0014925733208656312,4.099211423636007e-08,2.018196482822532e-07,9.107042387768161e-07,1.4251832908485086e-06,2.7836531444336288e-06,2.069736638077302e-07,0.00022087765391916038,3.2910986647038953e-07
1061818666906468352,1.5651917139690872e-07,0.001398012648588634,4.5376957743213554e-08,2.2340019553239414e-07,1.0080177648727508e-06,1.5776316815878461e-06,3.0813544001204193e-06,2.2911533633926255e-07,0.00040534806268813483,3.6430820420879495e-07
1062178655479193600,3.71682631339354e-07,0.000684887170791626,1.0774712109196117e-07,5.304596015776042e-07,2.393646173004527e-06,3.7462650652742013e-06,7.317002018680797e-06,5.440690074465238e-07,0.00114720081910491,0.01257903128862381
1062182617,4.506497589318315e-07,0.0015098056755959988,0.0002643762156367302,6.432036570913624e-07,2.902307096519508e-06,4.542086753644981e-06,8.871567843016237e-06,6.59661191093619e-07,8.049042662605643e-05,1.048960712068947e-06
1062234114361835520,1.9415033420955298e-07,0.0015937719494104386,5.6283357707798134e-08,2.7710152608051434e-07,1.2503773177741097e-06,1.9568604329833763e-06,3.822009239229374e-06,2.84183715848485e-07,2.5390597875230016e-05,4.518773494055495e-07
1062557556575363072,2.3059126653000248e-07,0.0016070048992050511,1.1658895281964402e-07,5.092505188373199e-07,1.4849650629833145e-06,2.3241462005154325e-06,4.539530171911867e-06,3.375307646135845e-07,4.3201507739979104e-08,5.367053829898155e-07
1063458294138724352,2.0619029328372562e-07,0.0011820285581052303,0.002024996653199196,2.942864284705138e-07,1.3278414371598047e-06,2.078223042190075e-06,4.059132697875612e-06,3.0182197860995077e-07,1.996801438508555e-06,4.79909431305714e-07
1063604933914701825,7.79647525632754e-06,0.0006882959976792336,0.004371067881584168,1.1127335892524571e-05,5.020711687393487e-05,7.858066237531602e-05,0.00015348237939178945,1.141167085734196e-05,9.136561857303605e-07,1.8146718502976e-05
1063772936983769088,4.2690672648396025e-07,0.0015466296406196187,1.2164453014193484e-07,5.989151448839318e-07,2.7021570103908526e-06,4.229183420718002e-06,8.260339935996395e-06,6.141817245195736e-07,0.00011676016422178146,9.76590826937435e-07
1063929880054616064,2.0945799826125902e-07,0.0016069470134432871,6.23106314776376e-08,2.9894212563445455e-07,1.3488808614081647e-06,2.1110698870743027e-06,4.123362042946331e-06,3.0658742524179463e-07,4.471149615842244e-08,4.875040355544371e-07
1064585359101702145,0.0015124735422432424,0.0007353774271905422,0.0013613971881568433,6.53876195428893e-06,2.950415946543217e-05,4.617561062332243e-05,9.018247947096826e-05,6.706201384076849e-06,0.0009525385685265064,1.0663867578841746e-05
1064630241581252609,0.0033276207745075227,1.9057635654462503e-06,0.002136589027941227,4.482053918763995e-05,0.00020222109742462635,0.00031655034981668,0.0006182060576975346,4.596453218255192e-05,0.0018241101875901224,7.310057990252972e-05
1064730853236850688,2.02027890415567e-07,0.0011405430296574691,0.0006032491622502401,2.883499867870756e-07,1.3010854052024068e-06,2.0364593475088855e-06,3.97709134549582e-06,2.9572404463731337e-07,0.0006570201385824958,4.7025201525473285e-07
1064750893,2.693054057090194e-07,0.0007640141062438488,5.827582208439708e-05,3.84356826543808e-07,1.73421958606923e-06,2.714206675591413e-06,5.3017942263977606e-06,3.941877366742119e-07,0.001507981773465872,0.001912570558488369
1065081961,0.000733844330534339,0.0007889715023338795,7.497159231206752e-08,3.690967105285381e-07,1.6653835700708442e-06,2.6064573830808515e-06,5.09109340782743e-06,0.0006532397586852313,0.0014413492754101753,6.019150077918312e-07
1065423205228310528,8.134728886943776e-07,0.00028552117291837933,0.006166653335094452,1.1609870853135363e-06,5.238474113866687e-06,8.198762952815742e-06,1.6013672575354575e-05,1.190734201372834e-06,5.865037092007697e-05,1.893396802188363e-06
1065456698909966336,3.643581294454634e-07,0.001406216435134411,0.0008485625497996808,5.200510258873692e-07,2.3464262994821183e-06,3.672344610095024e-06,7.172785262810067e-06,5.333703029464232e-07,4.446663078851998e-05,8.480726137349848e-07
1065882212573298690,0.0012847965583205224,0.00015095141716301442,2.5781364456634037e-06,1.2692286691162736e-05,5.7270209072157745e-05,8.96475452464074e-05,0.00017505937721580268,1.3017228047829123e-05,0.0026541298255324365,2.06979108043015e-05
1066079834693083136,8.738329597690608e-07,0.0006708611268550158,2.5332049062853913e-07,1.2471321497287136e-06,5.627510836347938e-06,8.807524864096195e-06,1.7201772425323725e-05,1.27904850160121e-06,0.0017996329814195635,0.00015039801364764572
1066083340061683712,7.846230401561743e-05,0.0015670597231729078,4.679333638788592e-08,2.3037613074107952e-07,1.0394322265815135e-06,1.6268250636223539e-06,3.1774024118794593e-06,2.3626381074437309e-07,6.806081723510315e-05,3.756759358590761e-07
106742536,1.6783363889771863e-07,0.00021301910746842625,4.865487426286564e-08,2.395515821262961e-07,1.0808113074745052e-06,1.6915573723963462e-06,3.3039745176211003e-06,2.45669434661977e-07,0.002691960707306862,3.9063015719875695e-07
1067428872579207169,1.4934364976715525e-05,0.0009090542272833197,0.0010598476796996814,2.1318976928615303e-05,9.618030352765779e-05,0.00015052550517127388,0.0002940124970902999,2.186143760488193e-05,0.0005135391538449496,0.007944865860770891
1067472198481391617,0.000751879345625639,0.001044626533985138,3.4858619528677083e-07,1.716144288366195e-06,7.743675087112934e-06,1.21192482765764e-05,2.3671453527640553e-05,1.7600579667487183e-06,0.0009970000945031642,2.7985362976323815e-06
1067491290764464128,0.0004596926737576723,0.0007649077568203211,0.0010600244626402856,0.0011195559054613113,2.3541853806818837e-06,3.6841232940787453e-06,7.195655052782968e-06,5.35075878360658e-07,0.0010517912916839123,8.507870916218963e-07
1067912222058401792,1.7034649317793084e-07,0.0016069207340478897,4.9384243538952435e-08,2.4313021640409715e-07,1.0970343282679096e-06,1.7169868442579173e-06,3.3534848626004533e-06,2.493454303476028e-07,1.9965206377037248e-08,3.964834377256921e-07
1068174690,2.3773206976329677e-07,0.001282333116978407,6.891637553962937e-08,3.3929445635294543e-07,1.530932786408812e-06,2.3960532416822392e-06,4.6799890697002414e-06,3.479721726762364e-07,0.0006268084980547428,5.53291192773031e-07
1068368960100290561,5.0131686293752866e-06,0.0005511717405170202,0.002848867699503899,7.155069033615292e-06,3.228403220418841e-05,5.052692722529173e-05,9.868782944977283e-05,7.338052091654391e-06,0.0008833425119519234,1.1667338549159468e-05
1068516863196504064,1.57729050175557e-07,0.0012955559211158358,0.0006219214829037706,2.2511947014795225e-07,1.0157601255233484e-06,1.5898223517651567e-06,3.1050630462855515e-06,2.3089088554652933e-07,0.0003500658541742883,3.6712475080751647e-07
1068905212906283009,1.1218564759474248e-05,0.0004555439576506615,3.2521838875254616e-06,1.6011876869015396e-05,0.08286742568016053,0.00011306999949738384,0.00022083972580730916,0.008828213065862655,1.3146811397746207e-06,2.6108982274308802e-05
1069035164,0.011688253283500672,0.00014273031847551466,5.486577265401138e-07,2.7009922632714737e-06,1.218782999785617e-05,1.9073719158768654e-05,3.725592396222055e-05,0.0024921813979744915,0.001257312670350075,4.404852006700821e-06
1069055487067529217,5.5862543376861145e-06,0.00146826533600688,1.6193489500437863e-06,7.972457387950271e-06,3.597446193452925e-05,5.6301476433873177e-05,0.00010996612254530192,8.176607661880554e-06,0.0002627174835652113,1.3002133346162737e-05
1069153744452009985,4.319316576584242e-06,0.001509278640151024,1.2522400538728107e-06,6.164843944134191e-06,2.7816102374345064e-05,4.353753465693444e-05,8.503248100169004e-05,6.322660192381591e-06,0.00018469893839210272,1.0054127051262186e-05
1070121397110874112,1.688035345486758e-07,0.001607116075610587,4.716840128338499e-08,2.3210769818508214e-07,1.0472453725713756e-06,1.6390421921096317e-06,3.2013070245868814e-06,2.3803273405335928e-07,3.5217685072123076e-08,3.784885321656956e-07
1070153207698010112,3.0782050544075904e-07,1.0137627396034078e-05,8.924035910240491e-08,4.3935451685683804e-07,1.9824412447633223e-06,3.102680784650147e-06,6.060077066649683e-06,4.505824563239003e-07,0.003083639405667782,7.16445129000931e-07
1070358459651162112,2.829506911439239e-07,0.001606859266757965,8.202853223338026e-08,4.03831472794991e-07,1.8222295693703928e-06,2.8518184990389273e-06,5.570206849370152e-06,4.141638783039525e-07,3.315981302876025e-08,6.58540329823154e-07
1070510483860525057,1.6798865090095206e-07,0.0011419660411775112,0.0015169724822044373,2.397665639364277e-07,1.0818855116667691e-06,1.6931615391513333e-06,3.3069467463064942e-06,2.4588887299614725e-07,0.0002734096255153418,0.00022581610828638078
1071495389382094849,0.0002548205899074674,0.0014315910637378694,2.473100321367383e-05,9.351558219350409e-07,4.219642505631782e-06,6.603812653338537e-06,1.2898576096631587e-05,9.591190064384136e-07,0.00029846120160073044,1.5250341675709933e-06
1071596926926274561,1.9475318738559686e-07,0.0005037164750577323,0.0051020736933949686,2.776868582895648e-07,1.252871405844258e-06,1.96119310186236e-06,3.8299929905040845e-06,2.8477403895495554e-07,6.825555875032861e-05,4.52811822027031e-07
1072243566552989697,0.005331703647971153,0.0007562712766230107,7.38560629542917e-08,3.636163910414325e-07,1.6407746443292126e-06,2.5679531972855333e-06,5.01535068906378e-06,0.00016584873665124178,0.0010047176852822305,5.929937287874054e-07
1072403181500538880,0.00041292426176369195,6.959580787224696e-08,3.3246337807213425e-07,1.6368268916266972e-06,7.386256038444117e-06,1.1559253471205012e-05,2.2577535128220918e-05,1.6787918866612019e-06,7.76925080572255e-06,0.06050706505775452
1072502914810347521,1.2521012649813203e-06,0.0015176279470324517,0.0004241334274411202,1.7873400793178009e-06,8.063900895649568e-06,1.2620360939763488e-05,2.4649454280734064e-05,1.8327889847569168e-06,1.4674037629447412e-07,2.9143253414076754e-06
1072656565730271232,0.000156152225099504,0.0015974299982190133,6.472056384154712e-08,3.1862743981037057e-07,1.4376570106833243e-06,2.2500445993500763e-06,4.394823190523312e-06,3.267903139203554e-07,2.6162456379097423e-08,5.196020993025741e-07
1072955325484097537,0.0005120053421705962,0.0004584925249218941,2.4960527298389934e-06,1.22873650980182e-05,5.544140003621578e-05,8.676892030052842e-05,0.00016947643598541617,1.26014492707327e-05,0.0021509919315576553,2.0037771901115778e-05
1073115859680354304,1.8320751435318356e-07,8.839476083656004e-05,5.31133958071031e-08,2.61488343944573e-07,1.1798436958432163e-06,1.8465776422261972e-06,3.6067055506600883e-06,2.681723678706603e-07,0.0029328316726225994,4.2642084464550414e-07
1073356153445408771,1.412615256413119e-06,0.0011430791579186918,4.095234544365667e-07,0.00016423772322013975,9.097127622226253e-06,1.4238168660085648e-05,2.7809289167635143e-05,2.0678560758824463e-06,0.000881318747997284,3.287937943241559e-06
1073383277648637952,3.261201982240891e-07,0.0009456166066229344,0.0019842429086565972,4.6541858864657117e-07,2.1003921574447305e-06,3.286798528279178e-06,6.41958904452622e-06,0.001208242028951645,0.0003782465122640133,7.590143468405587e-07
1073831515706949633,9.692562161944807e-06,0.0016017206013202669,2.8099970222683627e-06,1.3833856792189181e-05,6.241935188882053e-05,9.769718162715435e-05,0.00019081850768998265,1.4187903434503824e-05,1.1359507880115417e-06,2.2558825730811807e-05
1074397265517834240,1.6536014300072568e-07,3.885299956891686e-05,0.007307819277048111,2.3598706775374014e-07,1.0648775969457347e-06,1.6665595467202366e-06,3.255157207604498e-06,2.420535338387708e-07,7.425399962812662e-05,3.8486459743580784e-07
1075469536734953473,2.1519738311326366e-07,0.0015251992270350458,0.00017472299514338375,3.0714911645191025e-07,1.3858032616553829e-06,2.1688863853341902e-06,4.236225140630267e-06,3.1499801025347555e-07,8.719617035239935e-05,5.008629614167148e-07
1076293830251405313,8.542107934772503e-07,0.0012284592725336553,2.4765902253420794e-07,1.2192005669930952e-06,5.501292616827414e-06,8.610089571448043e-06,1.6820526798255742e-05,1.2503932339313907e-06,0.0006724972743541003,0.0011495217680931092
1076379907054133249,1.9250214371236233e-07,0.00026599425479138816,0.0025373658198249724,2.747586781419007e-07,1.2396821828001225e-06,1.94030028995031e-06,3.7896973116295077e-06,2.817801412191467e-07,0.0015640853883634644,4.480357326567614e-07
1077059167200964608,0.00417495034635067,0.0012769611552357675,0.0001234294264577329,9.361826414533426e-07,4.224450822221115e-06,6.6110405896324664e-06,1.291242806473747e-05,9.601305464457254e-07,9.780364343896508e-05,1.526669439044781e-06
1077179003578986496,1.22413413228281e-06,0.0010763326531571325,0.0025330916631687954,5.09086180536342e-07,2.2966781677928445e-06,3.5944750614183903e-06,7.020567933768815e-06,5.220358302750504e-07,9.690579414785867e-07,8.300523473812893e-07
1077336866368585728,5.368303391151131e-07,0.00045823901891708376,1.5563780380034587e-07,7.662069037905894e-07,3.457139973761514e-06,0.00395592711865902,1.0568839206825943e-05,7.858026037865785e-07,0.0021721139550209046,1.2494765542214736e-06
1077603001781633031,2.41944348999823e-07,0.0011875460855662824,0.0006844792515039444,3.453164936217945e-07,1.5581563275191002e-06,2.438522642478347e-06,4.763153265230358e-06,3.541693331499119e-07,0.0005331970285624266,5.63147204957204e-07
1078371555699240960,2.663513441802934e-07,0.0008922038599848748,7.721719725850562e-08,3.8015864447515927e-07,1.7152644431916999e-06,2.6845720640267247e-06,5.243499617790804e-06,3.898705017491011e-07,0.0013802092522382738,6.199294148245827e-07
1079176380867403777,1.2900422734674067e-05,0.0015999684110283852,3.7401168810902163e-06,1.8413292127661408e-05,8.308000396937132e-05,0.00013002349296584726,0.00025396973360329865,1.8883893790189177e-05,1.5119199815671892e-06,3.002535959240049e-05
1079215705860526080,1.3209146345616318e-06,0.001414603553712368,0.0005766908172518015,1.8852844732464293e-06,8.50683354656212e-06,1.3313461386132987e-05,2.600346924737096e-05,1.9335033357492647e-06,0.00013738463167101145,3.0744045943720267e-06
1079874771653931008,7.1132299490273e-05,0.0016022872179746628,2.4493090222676983e-07,1.2056721061526332e-06,5.440247332444415e-06,8.514639193890617e-06,1.663058501435444e-05,1.2365800102998038e-06,9.899832775772666e-08,1.9661063561216e-06
1080203749216452609,6.47876231596456e-07,0.0010534471832215786,0.0022154523059725764,9.247795787814539e-07,4.172539775026962e-06,6.529883830808103e-06,1.2754213821608574e-05,9.483558642386925e-07,0.00017296470468863845,1.5080348021001555e-06
1080256784,7.435658987308494e-07,0.0003618847398003315,0.004421682083454991,4.81065597045904e-07,2.170535256116473e-06,3.3970842826322305e-06,6.635134944843503e-06,4.933849046874668e-07,0.0006170608193370294,8.338775969614941e-07
1080619057685168128,5.982926722936099e-07,0.0016066867858171463,1.734459601721028e-07,8.539352165826131e-07,3.852959707728587e-06,6.030290387570858e-06,1.1779261694755406e-05,8.757405339565594e-07,7.011754519226089e-08,1.392469039274147e-06
1081113769852526592,0.0008234648033976556,0.00015367285814136267,8.941804594542192e-08,4.4023563532391564e-07,1.9863800844177604e-06,3.1089264666661623e-06,6.072324686101638e-06,4.514910870057065e-07,0.0027099775150418283,7.178826763265534e-07
1081300617103069184,4.445099420991028e-07,0.0004112266004085541,1.2886636113762506e-07,6.344487246678909e-07,2.86264385067625e-06,4.4803571654483674e-06,8.751061977818609e-06,6.507076250272804e-07,0.0023089177906513215,1.034597426041728e-06
1082014441825275904,1.553187365610795e-07,0.00039432941763023813,0.005767172802140716,2.2118433988296693e-07,9.980093005600513e-07,1.5619771459412455e-06,3.0508769378413226e-06,2.2685025539998812e-07,1.0763178909800354e-05,3.607097648305499e-07
1082086404761489409,6.236069020815194e-06,0.0012557037174701692,0.00041859308257699015,8.900289685698226e-06,4.01575438445434e-05,6.28557347226888e-05,0.009062007814645768,9.12862378754653e-06,0.0004509304184466601,1.4515135262627155e-05
1082093415704207360,1.3072124602331315e-06,0.0009476912207901478,0.00204458087682724,0.005428817868232728,8.418432844337077e-06,1.3175873027648778e-05,2.5733458460308612e-05,1.9135184629703874e-06,1.5318970554289992e-07,3.0425420845858756e-06
1082174872829054976,1.3391816173680128e-05,0.0006329436786472798,3.882582313963212e-06,1.9114598399028185e-05,8.624145411886276e-05,0.00013497789623215795,0.0002636459888890386,1.9603592227213086e-05,0.0018685944378376007,3.1168697751127185e-05
1082390457785729024,2.3117208911571652e-05,0.0006339031737297774,6.701415986754001e-06,3.299073141533882e-05,0.0001488496782258153,0.00023296573199331762,0.00045507573522627357,3.3837519004009665e-05,0.0018576271831989288,5.379630601964891e-05
1083021210349273088,2.570770811871626e-06,7.981802918948233e-05,7.452785212080926e-07,3.6698540498036893e-06,1.655492087593302e-05,2.590885851532221e-05,0.0048290822654962545,3.762896085390821e-06,0.0028774624690413478,0.0008212587796151638
1083238732663308288,1.982232333830325e-07,0.001602204702794552,5.74666159991466e-08,2.8293050036154455e-07,1.276526745641604e-06,1.9978342606918886e-06,3.90222849091515e-06,2.901487050621654e-07,9.101543400902302e-06,4.613514192897128e-07
1083260510689247232,4.532215825747699e-07,0.000162085285410285,0.0008783876895904542,6.468613719334827e-07,2.918819882324897e-06,4.567902942653746e-06,8.921744301915168e-06,0.0005698381923139095,0.002389468625187874,1.0548978025326507e-06
1083903531701157888,1.8429307147016516e-07,0.00041510248556733134,0.0029512939974665644,0.00012880625436082483,1.1867842658830342e-06,1.8576030925032684e-06,3.6278910556575287e-06,2.6974939828505743e-07,0.0010981252416968346,4.2892770579783246e-07
108431379,1.740913150119022e-07,0.00010222392559559895,0.00010383080294951,0.0009035961291838199,1.1211037854225996e-06,1.7546145158722912e-06,3.4271669280750648e-06,2.5483078769713894e-07,0.002789943681448814,4.051942975459043e-07
1084590480720121856,1.5622191540387576e-07,0.0011490308679640293,4.528681643023447e-08,2.2296278530120618e-07,1.0060236490971874e-06,1.5747851648484358e-06,3.0753370083402845e-06,2.2866609015181896e-07,0.0008843217045068741,3.635839448179468e-07
1084959038423683072,0.006333065032958985,4.26315818913281e-06,0.002457413449883461,0.015959517657756807,0.00045235641300678253,0.0007080017123371363,0.0013828843832015992,0.00010282471776008607,8.232342952396721e-06,0.00016350208315998318
1085352292004622336,2.5917765015037734e-06,0.001077007781714201,0.0019348112866282464,0.0002725023776292801,1.6691202472429722e-05,2.6123967836610975e-05,5.1022815750911835e-05,3.7937046727165583e-06,0.00021724472753703594,6.032385863363743e-06
1086346533103128581,2.8448186640162023e-06,0.00033363590482622386,0.0008110023103654385,0.001986130699515343,1.833891437854618e-05,2.867105358745903e-05,5.600072909146548e-05,4.163899211562239e-06,0.0019662711769342423,6.62071761325933e-06
1086625957002268679,1.6137837519636378e-06,9.792811397346668e-08,0.002159024216234684,2.303242399648298e-06,1.0393645061412828e-05,1.6266098828054965e-05,3.176806785631925e-05,2.362276063649915e-06,0.0016955250874161722,0.01060425117611885
1086626661272043520,1.681019170973741e-07,0.0016069218516349794,4.8732806590123806e-08,2.399262484686915e-07,1.0825619938259479e-06,1.6943289665505291e-06,3.309419844299555e-06,2.460637233525631e-07,1.9700510733855483e-08,3.912495230906643e-07
1086732748201644037,2.0585794118233026e-07,0.001601475477218628,1.5842744323890658e-05,2.937988710982609e-07,1.3256508282211144e-06,2.0747678718180395e-06,4.052376243635081e-06,3.0132462143228626e-07,4.122553582419642e-06,4.791181254404365e-07
1087121858,1.8799269128066955e-07,0.0015470022335648537,0.00020631332881748676,2.683153297766694e-07,1.2106439498893452e-06,1.8947886928799564e-06,3.7007881473982708e-06,2.7517919534147953e-07,3.234223986510188e-05,4.3755617298302244e-07
1087201482968059904,4.085614637006074e-06,0.0013726485893130304,0.0003738663624972105,5.831675298395567e-06,2.6311055989935994e-05,4.117877106182277e-05,8.043074631132187e-05,5.98086480749771e-06,0.0002981304656714201,9.509062510915101e-06
1087755512467333120,3.3609016099944714e-06,2.0394591047079304e-07,9.743785085447598e-07,4.797041401616298e-06,2.1643716900143774e-05,3.3873956999741496e-05,6.617908948101104e-05,4.919524872093462e-06,0.003099961206316948,7.8223914897535e-06
1088212868183531521,2.3282927941181697e-06,0.0010050013661384583,6.75014962325804e-07,0.00024215111043304207,1.4993581862654538e-05,2.34664767049253e-05,4.583530826494098e-05,3.4082528145518155e-06,0.0011408298276364803,5.419014632934705e-06
108880570,0.00022443695925176144,0.0015932984650135042,5.7577699408284394e-08,2.8348181331239174e-07,1.2790877008228563e-06,2.0019684598082677e-06,3.909862789441832e-06,2.907308498834027e-07,2.3275893568097674e-08,4.6226537051552443e-07
1088876748517851136,3.163700057484675e-07,0.0015332693234086038,0.00026054722256958486,4.5154974941397087e-07,2.0374625819385986e-06,3.188723349012435e-06,6.2282160797622055e-06,4.631043339031749e-07,3.683471586555243e-05,7.364136763499119e-07
1088886599063166976,7.784908120811452e-07,0.00025396852288395166,0.0006437008734792471,0.00031714406795799735,5.013087502447888e-06,7.846319931559265e-06,1.532494352431968e-05,1.1395276487746743e-06,0.0023262416943907738,1.8117976651410573e-06
1088970580307656705,3.2297190045937897e-06,1.9599863207986348e-07,0.0005362441763281823,4.6096498408587655e-06,2.0798787591047586e-05,3.255242772866041e-05,6.358466343954205e-05,4.727469422505238e-06,0.0028837092220783235,7.517370249843225e-06
1089352514028199937,1.9371448433957995e-05,0.0015964351594448091,5.616055932478049e-06,2.7647579554468396e-05,0.00012476142728701234,0.00019522852962836624,0.00038134392816573386,2.8353786910884084e-05,2.2701242414768785e-06,4.508603014983237e-05
1089533361234866185,0.00436408668756485,0.0005432453006505967,2.2390154299500865e-07,1.1023276783816983e-06,4.973842078470625e-06,7.784478657413275e-06,1.5205475210677833e-05,1.1305096450087149e-06,0.0015423329547047616,1.797665208869148e-06
1089576760281321473,4.048499249620363e-07,0.0015974054113030434,4.4911471195518975e-05,5.778332251793473e-07,2.6072177206515336e-06,4.080896906089038e-06,7.969976286403834e-06,5.926351150264964e-07,6.851563512100256e-08,9.422793482372072e-07
1089672358359678976,0.0013823783956468105,8.89916846062988e-05,0.003681930154561997,3.7778663681820035e-06,1.704634341876954e-05,2.6677618734538555e-05,5.210840608924628e-05,0.01245289221405983,3.1020642836665503e-07,0.005616534501314163
108992023,1.847845510383195e-07,0.0016069127246737481,5.356999963623821e-08,2.637408215377946e-07,1.1899931450898294e-06,1.8625041775521822e-06,3.6377670767251404e-06,2.7048108677263375e-07,2.1655422699495832e-08,4.3007798922189977e-07
1089923702152708096,3.605746023822576e-05,2.1880194253753873e-06,1.0454833682160826e-05,5.1465473370626574e-05,0.00023219739086925985,0.0003634267952293158,0.0007100934628397227,5.2785105071961884e-05,0.003065476194024086,8.392223971895874e-05
1089975374224769024,8.819323738862295e-07,0.0014204946346580982,0.0003456731792539358,1.2586954653670546e-06,5.67964198125992e-06,8.888613956514746e-06,1.736105332383886e-05,1.2909037650388202e-06,0.00021975301206111908,2.052817762887571e-06
1090107108,0.001974722556769848,0.001308875344693661,0.0007989385165274144,2.6463851554581197e-07,1.1939881915168372e-06,1.868712752184365e-06,3.649891004897654e-06,2.7140267775394025e-07,2.1272296726237984e-05,4.3155655475857203e-07
109041842,2.3465422600565945e-07,0.0016068855300545694,6.802502525715682e-08,3.349044618516928e-07,1.511218124505831e-06,2.3650938601349482e-06,4.6194807509891696e-06,3.434753580222605e-07,2.749984844285791e-08,5.461346972879256e-07
1090627370,2.17983870243188e-07,0.0016068946570158005,6.318649639069918e-08,3.110789521088009e-07,1.4036048924026546e-06,2.19688026845688e-06,4.2907464376185094e-06,3.1903812214295613e-07,2.5543499759805854e-08,5.072884050605353e-07
1091030037854388225,3.0195512863429035e-07,0.0015938514843583107,8.753114570936306e-08,4.309423729864648e-07,1.94443255168153e-06,3.0432034691330046e-06,5.943930227658712e-06,4.4196881390234924e-07,2.5136017939075828e-05,7.02770330462954e-07
1091716760561205258,5.300120629642573e-07,0.0015759860230130616,0.000148297788536373,7.564392596991351e-07,3.4129532757141646e-06,5.3415868056318494e-06,1.0433266653600715e-05,7.757433347148308e-07,6.21078422603165e-08,1.2335311386438488e-06
1091862331729104898,1.7695103906589794e-07,0.00042173047550022604,0.0050467029213905334,0.002075864188373089,1.1395236469979864e-06,1.78337431862019e-06,3.483277760096826e-06,2.589961695775855e-07,7.842694758437575e-05,4.1182784116244875e-07
1092212222582050816,2.0691799363703466e-06,0.001116663683205843,0.001269520353525877,2.9531089239753784e-06,1.3324845349416137e-05,2.0855150069110096e-05,4.0733753121458e-05,3.0286768378573473e-06,0.00043209358118474485,4.815901775145903e-06
1092276321856688129,7.18247747499845e-07,0.0016066212207078935,2.082236733258469e-07,1.025142501021037e-06,4.6254717744886875e-06,7.239255501190201e-06,1.4140213897917421e-05,1.05133221950382e-06,8.417505910074397e-08,1.6716770915081726e-06
1092463862694080512,1.0932023542409297e-06,0.0012210155837237835,2.454190325806849e-06,1.5602798157487996e-06,7.039272895781324e-06,1.1018275108654053e-05,2.151828375644982e-05,1.599997267476283e-06,0.0007435604929924011,2.5441348043386827e-06
1092732587762728961,0.0014933270402252676,0.0015158982016146183,2.990659595525358e-07,1.4723564163432457e-06,6.64315521134995e-06,1.0397731239208952e-05,2.0308436069171877e-05,1.5100081327545922e-06,1.2089413985449938e-07,2.400892844889313e-06
1092960103429431297,2.2019260229970572e-07,0.0015577681783984609,6.383714674775595e-08,3.1427009531011226e-07,1.4181033644391501e-06,2.2193170071984455e-06,4.3347416803199385e-06,3.2230625310810527e-07,0.00010042029739585491,5.125211162390216e-07
